station_name,County,latitude,longitude,ring_number,core_number,nominal_depth,sampling_date_1,Ksat_cm_per_day,Ksat_cm_per_hr,sand,clay,silt,textural_class,bulk_density,particle_density,porosity,vwc_sat,vwc_field,vwc_2kPa,vwc_5kPa,vwc_10kPa,vwc_33kPa,vwc_70kPa,vwc_1500kPa,vwc_air_dry_2day,vwc_ovendry_40,theta_s_vanGenuchten,theta_r_vanGenuchten,alpha_vanGenuchten,n_vanGenuchten,thermal_cond_sat,thermal_cond_5kPa,thermal_cond_10kPa,thermal_cond_33kPa,thermal_cond_70kPa,thermal_cond_air_dry_2day,thermal_cond_ovendry_40,heat_capacity_sat,heat_capacity_5kPa,heat_capacity_10kPa,heat_capacity_33kPa,heat_capacity_70kPa,heat_capacity_air_dry_2day,heat_capacity_ovendry_40,diffussivity_sat,diffussivity_5kPa,diffussivity_10kPa,diffussivity_33kPa,diffussivity_70kPa,diffussivity_air_dry_2day,diffussivity_ovendry_40,L_dry,a_dry,b_dry,L_wet,a_wet,b_wet,total_N,total_C,Ca,Mg,Na,OM,P,pH,pHBuf,K,Observations
Colby,Thomas,39.39246,-101.06875,133,2,5,6/20/2019 0:00,2.6,0.1,19,31,50,silty clay loam,1.48,2.76,0.46,0.43,0.33,0.44,0.44,0.44,0.39,0.38,0.22,0.21,0.04,0.44,0.09,0.02,1.28,1.33,,,1.31,,,,2.57,,,2.52,,,,0.52,,,0.52,,,,53.90,5.80,13.20,30.10,4.60,8.60,,,,,,,,,,,
Colby,Thomas,39.39246,-101.06875,134,2,10,6/20/2019 0:00,5.5,0.2,18,28,53,silty clay loam,1.47,2.65,0.44,0.43,0.31,0.44,0.43,0.43,0.36,0.34,0.21,0.17,0.03,0.44,0.17,0.04,1.48,1.36,,,1.30,,,,2.59,,,2.45,,,,0.53,,,0.53,,,,48.90,5.90,13.10,30.20,5.10,9.50,,,,,,,,,,,
Colby,Thomas,39.39246,-101.06875,135,2,20,6/20/2019 0:00,8.0,0.3,16,28,56,silty clay loam,1.38,2.57,0.46,0.44,0.27,0.44,0.43,0.42,0.34,0.31,0.22,0.17,0.03,0.44,0.20,0.06,1.55,1.38,,,1.17,,,,2.47,,,2.25,,,,0.56,,,0.52,,,,52.50,6.00,13.40,31.80,5.60,10.80,,,,,,,,,,,
Colby,Thomas,39.39246,-101.06875,136,2,50,6/20/2019 0:00,0.4,0.0,14,33,53,silty clay loam,1.43,2.63,0.45,0.43,0.36,0.43,0.43,0.43,0.42,0.40,0.29,0.22,0.04,0.43,0.16,0.01,1.26,1.35,,,1.26,,,,2.56,,,2.41,,,,0.53,,,0.53,,,,54.80,4.90,11.50,36.90,5.10,11.40,,,,,,,,,,,
Cheyenne,Cheyenne,39.62651,-101.8076,137,1,5,6/21/2019 0:00,0.4,0.0,,,,silt loam,1.39,2.57,0.46,0.42,0.38,0.42,0.42,0.42,0.40,0.39,0.20,0.20,0.01,0.42,0.04,0.01,1.32,1.23,,,1.21,1.17,1.01,0.33,2.47,,,2.53,2.31,1.84,1.33,0.50,,,0.48,0.51,0.55,0.25,,,,,,,0.15,1.4,2337.1,376.1,17.4,2.7,99.8,7.2,7.2,1198.0,
Cheyenne,Cheyenne,39.62651,-101.8076,138,1,10,6/21/2019 0:00,17.0,0.7,,,,silt loam,1.43,2.59,0.45,0.41,0.35,0.41,0.39,0.39,0.34,0.32,0.22,0.16,0.01,0.41,0.16,0.07,1.29,1.28,,,1.20,1.18,1.00,0.34,2.42,,,2.26,2.12,1.66,1.31,0.53,,,0.53,0.56,0.60,0.26,,,,,,,0.13,1.2,2576.5,354.2,18.4,2.4,84.8,6.9,7.1,1066.2,
Cheyenne,Cheyenne,39.62651,-101.8076,139,1,20,6/21/2019 0:00,8.1,0.3,,,,silty clay loam,1.46,2.65,0.45,0.41,0.32,0.41,0.38,0.38,0.33,0.31,0.21,0.16,0.02,0.41,0.02,0.13,1.13,1.32,,,1.25,1.15,0.76,0.35,2.44,,,2.28,1.92,2.03,1.45,0.54,,,0.55,0.60,0.38,0.24,,,,,,,0.12,1.1,2768.2,380.9,18.5,2.3,71.2,7.3,7.2,833.5,
Cheyenne,Cheyenne,39.62651,-101.8076,140,1,50,6/21/2019 0:00,57.9,2.4,,,,silt loam,1.29,2.68,0.52,0.51,0.14,0.47,0.42,0.42,0.28,0.25,0.18,0.11,0.01,0.50,0.15,0.18,1.50,1.10,,,0.90,0.83,0.49,0.24,2.72,,,2.10,1.92,1.40,1.32,0.41,,,0.43,0.43,0.35,0.19,,,,,,,0.09,0.9,4589.2,431.2,17.4,1.8,29.8,7.8,7.4,484.9,
Cheyenne,Cheyenne,39.62651,-101.8076,141,2,5,6/21/2019 0:00,0.7,0.0,18,22,60,silt loam,1.30,2.57,0.49,0.46,0.40,0.47,0.46,0.45,0.41,0.39,0.17,0.19,0.03,0.47,0.01,0.02,1.31,1.16,,,1.04,,,,2.52,,,2.51,,,,0.46,,,0.41,,,,47.70,5.90,12.60,29.90,5.70,10.50,,,,,,,,,,,
Cheyenne,Cheyenne,39.62651,-101.8076,142,2,10,6/21/2019 0:00,0.4,0.0,19,25,55,silt loam,1.39,2.57,0.46,0.42,0.36,0.42,0.41,0.40,0.39,0.36,0.19,0.18,0.03,0.42,0.01,0.02,1.25,1.25,,,1.17,,,,2.53,,,2.22,,,,0.49,,,0.53,,,,50.00,6.00,13.10,28.10,5.10,8.90,,,,,,,,,,,
Cheyenne,Cheyenne,39.62651,-101.8076,143,2,20,6/21/2019 0:00,0.4,0.0,17,28,55,silty clay loam,1.44,2.58,0.44,0.43,0.38,0.43,0.42,0.42,0.39,0.37,0.22,0.19,0.03,0.43,0.04,0.02,1.22,1.25,,,1.21,,,,2.50,,,2.42,,,,0.50,,,0.50,,,,48.70,5.70,12.20,28.30,5.20,9.10,,,,,,,,,,,
Cheyenne,Cheyenne,39.62651,-101.8076,144,2,50,6/21/2019 0:00,60.0,2.5,20,26,54,silt loam,1.24,2.63,0.53,0.51,0.16,0.48,0.43,0.43,0.30,0.28,0.17,0.13,0.03,0.51,0.12,0.19,1.36,1.20,,,0.98,,,,2.58,,,2.11,,,,0.47,,,0.46,,,,53.40,6.20,13.70,34.90,5.90,12.20,,,,,,,,,,,
Silver Lake 4E,Shawnee,39.0921,-95.78146,1,1,5,11/19/2019 0:00,2.2,0.1,,,,silt loam,1.39,2.59,0.46,0.40,0.17,0.40,0.38,0.38,0.29,0.26,0.17,0.17,0.01,0.40,0.15,0.06,1.62,1.45,,,1.33,1.32,1.18,0.37,2.53,,,1.96,1.79,1.66,1.42,0.58,,,0.68,0.74,0.71,0.26,,,,,,,0.13,1.5,2086.2,194.7,14.0,2.6,14.0,6.4,6.8,423.9,
Silver Lake 4E,Shawnee,39.0921,-95.78146,2,1,10,11/19/2019 0:00,0.1,0.0,,,,silt loam,1.62,2.56,0.37,0.35,0.22,0.36,0.35,0.36,0.31,0.29,0.20,0.20,0.01,0.35,0.18,0.03,1.63,1.58,,,1.45,1.40,1.28,0.44,2.12,,,2.06,2.10,1.70,1.65,0.75,,,0.70,0.67,0.75,0.26,,,,,,,0.14,1.6,2035.5,201.6,13.0,2.7,16.2,6.2,6.8,432.5,
Silver Lake 4E,Shawnee,39.0921,-95.78146,3,1,20,11/19/2019 0:00,0.2,0.0,,,,silt loam,1.65,2.62,0.37,0.34,0.30,0.35,0.35,0.35,0.31,0.28,0.20,0.17,0.01,0.35,0.19,0.02,1.69,1.76,,,1.58,1.59,1.43,0.56,2.07,,,2.07,1.80,1.63,1.57,0.85,,,0.77,0.88,0.88,0.36,,,,,,,0.12,1.3,1721.0,191.6,15.7,2.3,9.6,5.4,6.3,347.5,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Silver Lake 4E,Shawnee,39.0921,-95.78146,4,1,50,11/19/2019 0:00,0.1,0.0,,,,silty clay loam,1.51,2.66,0.43,0.40,0.37,0.40,0.40,0.40,0.39,0.37,0.24,0.25,0.02,0.40,0.11,0.01,1.30,1.52,,,1.48,1.49,1.42,0.57,2.61,,,2.07,2.18,1.58,1.33,0.58,,,0.71,0.68,0.90,0.43,,,,,,,0.11,1.0,2444.9,312.5,19.9,2.1,4.2,5.9,6.6,294.5,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Silver Lake 4E,Shawnee,39.0921,-95.78146,5,2,5,11/19/2019 0:00,0.3,0.0,13,25,62,silt loam,1.47,2.60,0.43,0.38,0.17,0.39,0.39,0.40,0.31,0.28,0.17,0.20,0.04,0.39,0.15,0.03,1.70,1.44,,,1.33,1.30,1.19,0.37,2.26,,,1.92,1.60,1.45,1.44,0.64,,,0.69,0.81,0.82,0.26,44.10,5.60,11.40,24.50,4.10,6.70,,,,,,,,,,,
Silver Lake 4E,Shawnee,39.0921,-95.78146,6,2,10,11/19/2019 0:00,0.3,0.0,13,27,61,silt loam,1.62,2.56,0.37,0.35,0.22,0.35,0.35,0.35,0.32,0.29,0.19,0.19,0.03,0.35,0.15,0.02,1.51,1.56,,,1.53,1.48,1.28,0.50,2.58,,,2.11,1.78,1.49,1.03,0.60,,,0.72,0.83,0.86,0.48,43.40,5.70,11.40,23.30,4.40,7.70,,,,,,,,,,,
Silver Lake 4E,Shawnee,39.0921,-95.78146,7,2,20,11/19/2019 0:00,1.0,0.0,13,25,62,silt loam,1.53,2.71,0.43,0.38,0.28,0.37,0.36,0.36,0.33,0.30,0.17,0.22,0.02,0.37,0.02,0.03,1.22,1.72,,,1.70,1.71,1.45,0.55,2.46,,,2.25,1.88,1.54,1.26,0.70,,,0.76,0.91,0.94,0.44,44.90,6.20,12.00,25.50,4.40,7.00,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Silver Lake 4E,Shawnee,39.0921,-95.78146,8,2,50,11/19/2019 0:00,0.8,0.0,11,33,56,silty clay loam,1.47,2.68,0.45,0.41,0.39,0.41,0.41,0.41,0.40,0.38,0.20,0.30,0.03,0.42,0.07,0.01,1.34,1.56,,,1.51,1.52,1.49,0.53,2.45,,,2.35,1.78,1.66,1.31,0.64,,,0.64,0.85,0.90,0.41,46.30,5.90,13.40,29.70,6.10,11.00,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Rossville 2SE,Shawnee,39.11663,-95.91563,9,1,5,11/19/2019 0:00,16.6,0.7,,,,loam,1.52,2.63,0.42,0.41,0.19,0.39,0.39,0.39,0.20,0.17,0.06,0.11,0.01,0.40,0.06,0.05,2.00,1.66,1.66,1.60,1.25,1.17,1.12,0.30,2.18,2.34,2.65,1.63,1.42,1.21,1.05,0.76,0.71,0.61,0.77,0.82,0.93,0.29,,,,,,,0.09,0.9,953.8,72.1,7.5,1.5,68.8,6.4,7.1,152.7,
Rossville 2SE,Shawnee,39.11663,-95.91563,10,1,10,11/19/2019 0:00,2.7,0.1,,,,loam,1.67,2.70,0.38,0.35,0.19,0.33,0.32,0.32,0.19,0.20,0.06,0.12,0.01,0.34,0.03,0.07,1.48,1.72,1.74,1.70,1.50,1.44,1.26,0.38,2.26,2.08,2.34,1.74,1.42,1.39,0.98,0.75,0.83,0.73,0.86,1.02,0.91,0.39,,,,,,,0.08,0.7,894.2,78.7,7.0,1.4,45.4,6.3,7.1,214.9,
Rossville 2SE,Shawnee,39.11663,-95.91563,11,1,20,11/19/2019 0:00,3.8,0.2,,,,loam,1.28,2.64,0.52,0.30,0.17,0.28,0.27,0.27,0.25,0.16,0.05,0.10,0.01,0.28,0.05,0.02,2.68,1.65,,,1.72,1.49,1.42,0.43,2.45,,,2.51,1.73,1.47,1.15,0.68,,,0.69,0.86,0.97,0.38,,,,,,,0.05,0.5,875.2,70.4,8.6,0.9,42.2,6.4,7.1,184.5,
Rossville 2SE,Shawnee,39.11663,-95.91563,12,1,50,11/19/2019 0:00,0.6,0.0,,,,silt loam,1.31,2.66,0.51,0.34,0.27,0.32,0.32,0.32,0.28,0.24,0.09,0.18,0.01,0.33,0.03,0.02,1.43,1.57,,,1.55,1.49,1.35,0.42,2.52,,,2.10,1.71,1.68,1.25,0.62,,,0.74,0.87,0.80,0.33,,,,,,,0.07,0.9,1698.3,102.5,12.1,1.6,41.4,6.0,7.0,161.1,
Rossville 2SE,Shawnee,39.11663,-95.91563,13,2,5,11/19/2019 0:00,126.4,5.3,49,11,40,loam,1.40,2.72,0.48,0.42,0.19,0.41,0.41,0.41,0.31,0.24,0.06,0.17,0.01,0.42,0.02,0.03,1.63,1.44,,,1.32,1.22,1.23,0.24,2.49,,,2.08,1.62,1.35,0.89,0.58,,,0.64,0.76,0.91,0.27,47.50,5.50,11.00,26.70,4.90,8.10,,,,,,,,,,,
Rossville 2SE,Shawnee,39.11663,-95.91563,14,2,10,11/19/2019 0:00,76.4,3.2,46,11,43,loam,1.52,2.74,0.45,0.37,0.17,0.36,0.35,0.35,0.17,0.16,0.05,0.10,0.01,0.37,0.05,0.06,1.86,1.58,,,1.35,1.25,1.19,0.34,2.13,,,1.60,1.33,1.23,1.22,0.74,,,0.84,0.94,0.97,0.28,49.30,5.80,11.40,28.90,4.70,7.70,,,,,,,,,,,
Rossville 2SE,Shawnee,39.11663,-95.91563,15,2,20,11/19/2019 0:00,64.2,2.7,52,10,38,loam,1.15,2.64,0.56,0.27,0.17,0.26,0.24,0.25,0.22,0.13,0.04,0.08,0.01,0.26,0.04,0.02,2.78,1.55,,,1.57,1.26,1.14,0.35,2.46,,,2.10,1.75,1.42,1.17,0.63,,,0.75,0.72,0.80,0.30,45.10,5.50,11.30,28.80,4.20,7.00,,,,,,,,,,,
Rossville 2SE,Shawnee,39.11663,-95.91563,16,2,50,11/19/2019 0:00,23.2,1.0,25,16,58,silt loam,1.39,2.57,0.46,0.43,0.30,0.41,0.38,0.38,0.24,0.22,0.10,0.15,0.01,0.43,0.06,0.10,1.46,1.52,1.49,1.43,1.18,1.18,0.87,0.33,2.21,2.16,2.20,1.71,1.57,1.26,1.24,0.69,0.69,0.65,0.69,0.75,0.70,0.27,41.90,5.20,10.30,24.00,3.80,6.50,,,,,,,,,,,
Elmdale 1SE,Chase,38.36251,-96.61777,17,1,5,11/25/2019 0:00,3.9,0.2,,,,silty clay,1.27,2.55,0.50,0.49,0.34,0.46,0.43,0.43,0.39,0.37,0.25,0.23,0.02,0.48,0.01,0.28,1.10,1.26,1.06,1.08,0.99,0.91,0.91,0.45,2.67,1.91,2.09,2.25,1.99,1.58,0.89,0.47,0.55,0.52,0.44,0.46,0.57,0.51,,,,,,,0.28,3.2,4128.7,399.6,34.7,5.7,25.9,7.0,6.9,576.7,
Elmdale 1SE,Chase,38.36251,-96.61777,18,1,10,11/25/2019 0:00,0.3,0.0,,,,silty clay,1.44,2.41,0.40,0.42,0.38,0.42,0.42,0.42,0.41,0.40,0.29,0.27,0.02,0.42,0.15,0.01,1.25,1.40,1.36,1.41,1.30,1.30,1.38,0.62,2.38,2.12,1.62,1.77,1.88,1.54,1.00,0.59,0.64,0.87,0.74,0.69,0.90,0.63,,,,,,,0.19,2.3,4118.5,520.8,56.8,4.3,0.9,7.2,6.9,498.5,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Elmdale 1SE,Chase,38.36251,-96.61777,19,1,20,11/25/2019 0:00,0.3,0.0,,,,silty clay,1.42,2.63,0.46,0.44,0.36,0.43,0.42,0.42,0.40,0.39,0.29,0.26,0.02,0.44,0.02,0.04,1.10,1.37,1.34,1.36,1.30,1.31,1.23,0.67,2.35,2.00,1.63,1.80,1.97,2.04,1.00,0.58,0.67,0.83,0.73,0.67,0.60,0.67,,,,,,,0.14,1.7,4027.6,602.1,79.2,3.5,0.4,6.8,6.8,379.4,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Elmdale 1SE,Chase,38.36251,-96.61777,20,1,50,11/25/2019 0:00,0.2,0.0,,,,silty clay,1.62,2.67,0.39,0.40,0.31,0.40,0.41,0.40,0.40,0.39,0.33,0.26,0.02,0.40,0.22,0.01,1.16,1.42,1.40,1.33,1.37,1.30,1.27,0.71,2.58,2.14,1.76,1.93,1.93,1.97,1.33,0.55,0.65,0.76,0.71,0.67,0.65,0.53,,,,,,,0.09,1.0,4301.3,688.6,253.8,2.1,0.3,7.9,7.2,262.5,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Elmdale 1SE,Chase,38.36251,-96.61777,21,2,5,11/25/2019 0:00,2.3,0.1,8,43,50,silty clay,1.25,2.64,0.53,0.52,0.38,0.49,0.47,0.46,0.42,0.40,0.24,0.27,0.04,0.50,0.01,0.06,1.16,1.40,1.21,1.32,1.22,1.09,1.09,0.49,2.56,1.71,1.84,1.93,1.90,1.50,0.72,0.55,0.71,0.72,0.63,0.57,0.73,0.68,42.10,5.30,11.10,24.00,4.80,7.90,,,,,,,,,,,
Elmdale 1SE,Chase,38.36251,-96.61777,22,2,10,11/25/2019 0:00,0.9,0.0,6,48,46,silty clay,1.30,2.56,0.49,0.51,0.37,0.48,0.46,0.46,0.42,0.40,0.26,0.29,0.05,0.50,0.01,0.08,1.14,1.32,1.24,1.23,1.19,1.19,1.12,0.56,2.69,1.79,1.92,2.01,2.04,1.89,1.28,0.49,0.69,0.64,0.59,0.58,0.60,0.44,40.20,5.40,11.20,24.60,4.80,8.10,,,,,,,,,,,
Elmdale 1SE,Chase,38.36251,-96.61777,23,2,20,11/25/2019 0:00,0.3,0.0,3,55,42,silty clay,1.40,2.56,0.45,0.46,0.41,0.46,0.46,0.46,0.45,0.44,0.30,0.32,0.06,0.46,0.13,0.01,1.25,1.35,1.34,1.31,1.30,1.29,1.15,0.46,2.65,1.65,1.85,2.10,2.27,2.16,1.62,0.51,0.81,0.71,0.62,0.57,0.53,0.28,43.00,6.50,13.90,26.10,6.50,10.30,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Elmdale 1SE,Chase,38.36251,-96.61777,24,2,50,11/25/2019 0:00,0.3,0.0,3,53,44,silty clay,1.53,2.68,0.43,0.40,0.35,0.41,0.41,0.41,0.41,0.40,0.30,0.30,0.06,0.41,0.23,0.01,1.32,1.44,1.41,1.40,1.39,1.37,1.21,0.56,2.47,1.48,1.58,1.96,1.99,1.94,1.18,0.58,0.95,0.89,0.71,0.69,0.62,0.48,45.30,8.10,15.90,28.70,7.70,12.10,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after 3 weeks in permeameter
Woodson,Woodson,37.86118,-95.78358,25,1,5,11/25/2019 0:00,5.3,0.2,,,,silty clay loam,1.07,2.53,0.58,0.58,0.50,0.55,0.52,0.53,0.46,0.43,0.24,0.24,0.02,0.56,0.01,0.06,1.19,1.14,,,0.99,0.99,0.98,0.41,2.87,,,2.57,2.53,2.37,1.84,0.40,,,0.38,0.39,0.41,0.22,,,,,,,0.38,4.8,4055.7,499.0,22.6,8.4,4.9,6.2,6.5,515.2,
Woodson,Woodson,37.86118,-95.78358,26,1,10,11/25/2019 0:00,0.5,0.0,,,,silty clay,1.23,2.55,0.52,0.53,0.46,0.52,0.50,0.51,0.45,0.42,0.25,0.24,0.02,0.53,0.01,0.04,1.19,1.27,,,1.16,1.17,1.01,0.38,2.72,,,2.50,2.42,1.29,1.85,0.47,,,0.46,0.48,0.78,0.20,,,,,,,0.25,3.4,3932.0,520.7,31.9,6.2,0.9,6.4,6.5,325.2,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,27,1,20,11/25/2019 0:00,0.3,0.0,,,,silty clay,1.29,2.53,0.49,0.50,0.48,0.50,0.50,0.50,0.49,0.46,0.30,0.26,0.02,0.50,0.25,0.01,1.55,1.25,,,1.19,1.20,1.13,0.48,2.83,,,2.45,2.62,2.52,1.74,0.44,,,0.49,0.46,0.45,0.28,,,,,,,0.17,2.3,4216.0,679.9,81.0,4.5,0.2,5.9,6.2,261.4,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,28,1,50,11/25/2019 0:00,0.3,0.0,,,,clay,1.32,2.74,0.52,0.49,0.47,0.49,0.49,0.49,0.49,0.48,0.36,0.28,0.03,0.50,0.18,0.01,1.21,1.21,,,1.20,1.19,1.04,0.37,2.80,,,2.53,2.64,2.59,0.99,0.43,,,0.47,0.45,0.40,0.38,,,,,,,0.11,1.2,4719.5,860.2,187.5,3.2,0.3,6.2,6.4,329.4,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,29,2,5,11/25/2019 0:00,2.0,0.1,10,36,55,silty clay loam,1.03,2.55,0.59,0.60,0.51,0.56,0.53,0.53,0.47,0.45,0.22,0.24,0.03,0.57,0.01,0.04,1.23,1.11,,,0.99,,,,2.83,,,2.33,,,,0.39,,,0.42,,,,37.00,3.90,8.20,23.60,3.80,7.00,,,,,,,,,,,
Woodson,Woodson,37.86118,-95.78358,30,2,10,11/25/2019 0:00,0.3,0.0,13,41,46,silty clay,1.19,2.73,0.56,0.54,0.45,0.50,0.48,0.49,0.44,0.41,0.23,0.22,0.03,0.51,0.01,0.04,1.20,1.28,,,1.21,,,,2.71,,,2.41,,,,0.47,,,0.51,,,,37.60,3.70,8.40,20.80,3.50,5.80,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,31,2,20,11/25/2019 0:00,0.2,0.0,5,51,44,silty clay,1.29,2.68,0.52,0.51,0.48,0.51,0.51,0.51,0.48,0.46,0.26,0.27,0.04,0.51,0.07,0.01,1.28,1.29,,,1.23,,,,2.99,,,2.58,,,,0.43,,,0.48,,,,40.00,4.20,9.70,25.00,3.90,6.90,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Woodson,Woodson,37.86118,-95.78358,32,2,50,11/25/2019 0:00,0.3,0.0,3,63,34,clay,1.31,2.67,0.51,0.51,0.49,0.52,0.52,0.52,0.51,0.50,0.37,0.31,0.05,0.52,0.20,0.01,1.22,1.20,,,1.18,,,,2.73,,,2.42,,,,0.44,,,0.49,,,,46.70,5.00,12.90,29.60,5.00,11.10,,,,,,,,,,,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Parsons,Labette,37.36762,-95.28836,33,1,5,11/25/2019 0:00,28.1,1.2,,,,silt loam,1.33,2.49,0.46,0.47,0.41,0.44,0.41,0.41,0.41,0.38,0.12,0.17,0.01,0.43,0.01,0.01,1.48,1.65,,,1.57,1.54,0.85,0.35,2.87,,,2.61,2.46,2.02,1.01,0.58,,,0.60,0.63,0.42,0.35,,,,,,,0.13,1.4,1644.1,162.9,18.2,2.4,10.5,5.5,6.7,76.8,
Parsons,Labette,37.36762,-95.28836,34,1,10,11/25/2019 0:00,2.2,0.1,,,,silt loam,1.51,2.63,0.43,0.43,0.38,0.40,0.39,0.39,0.38,0.35,0.13,0.13,0.01,0.41,0.01,0.01,1.40,1.95,,,1.87,1.86,1.06,0.46,2.66,,,2.33,2.33,1.92,0.78,0.74,,,0.81,0.80,0.55,0.60,,,,,,,0.09,0.9,1851.7,143.9,17.6,1.7,6.6,6.5,7.0,78.3,
Parsons,Labette,37.36762,-95.28836,35,1,20,11/25/2019 0:00,0.3,0.0,,,,silt loam,1.58,2.64,0.40,0.38,0.35,0.37,0.36,0.36,0.36,0.33,0.14,0.24,0.01,0.37,0.07,0.01,1.54,2.02,2.07,2.09,2.09,2.03,1.99,0.61,2.57,2.33,2.37,2.33,1.92,1.99,1.65,0.78,0.89,0.88,0.90,1.06,1.00,0.37,,,,,,,0.07,0.8,1844.3,156.4,29.7,1.6,5.9,6.7,7.1,67.0,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Parsons,Labette,37.36762,-95.28836,36,1,50,11/25/2019 0:00,0.1,0.0,,,,silty clay,1.47,2.69,0.46,0.45,0.44,0.46,0.46,0.46,0.45,0.44,0.36,0.36,0.02,0.46,0.24,0.01,1.21,1.41,1.35,1.38,1.33,1.28,1.40,,2.51,2.31,2.29,2.35,2.00,2.00,,0.56,0.58,0.60,0.57,0.64,0.70,,,,,,,,0.08,0.7,4032.3,697.9,177.5,2.2,0.3,6.0,6.5,231.2,soil sample did not saturate and appeared impermeable to water after a week in permeameter
Parsons,Labette,37.36762,-95.28836,37,2,5,11/25/2019 0:00,16.8,0.7,16,20,64,silt loam,1.47,2.62,0.44,0.41,0.37,0.40,0.38,0.38,0.33,0.30,0.12,0.21,0.01,0.40,0.01,0.03,1.31,1.82,1.83,1.84,1.81,1.68,1.66,0.58,2.50,2.35,2.46,2.32,1.98,1.48,1.28,0.73,0.78,0.75,0.78,0.85,1.13,0.45,52.60,6.90,14.60,31.40,6.00,10.30,,,,,,,,,,,
Parsons,Labette,37.36762,-95.28836,38,2,10,11/25/2019 0:00,88.5,3.7,13,20,67,silt loam,1.55,2.63,0.41,0.40,0.37,0.40,0.39,0.38,0.33,0.29,0.13,0.21,0.02,0.40,0.02,0.03,1.31,1.85,1.81,1.81,1.66,1.60,1.52,0.62,2.54,2.36,2.42,2.34,1.99,1.73,1.20,0.73,0.77,0.75,0.71,0.80,0.88,0.52,50.50,6.20,13.70,30.50,5.40,10.40,,,,,,,,,,,
Parsons,Labette,37.36762,-95.28836,39,2,20,11/25/2019 0:00,1.1,0.0,13,20,67,silt loam,1.50,2.63,0.43,0.40,0.36,0.38,0.37,0.37,0.33,0.31,0.12,0.12,0.02,0.38,0.01,0.02,1.35,1.89,,,1.75,1.61,1.03,0.55,2.66,,,2.20,2.41,1.98,1.61,0.71,,,0.79,0.67,0.52,0.34,51.70,6.00,13.60,30.40,5.10,9.80,,,,,,,,,,,heavy soil
Parsons,Labette,37.36762,-95.28836,40,2,50,11/25/2019 0:00,0.5,0.0,2,51,47,silty clay,1.41,2.68,0.47,0.47,0.45,0.47,0.47,0.47,0.45,0.44,0.32,0.26,0.04,0.47,0.15,0.01,1.23,1.40,,,1.38,1.36,1.21,0.85,2.81,,,2.25,2.44,2.40,1.34,0.50,,,0.61,0.56,0.50,0.63,50.70,5.40,14.70,30.30,5.60,12.20,,,,,,,,,,,soil sample did not saturate and appeared dense and impermeable to water
Cherokee,Cherokee,37.19897,-94.98093,41,1,5,11/26/2019 0:00,9.1,0.4,,,,silt loam,1.27,2.59,0.51,0.50,0.47,0.48,0.46,0.46,0.45,0.31,0.11,0.14,0.01,0.47,0.11,0.02,3.39,1.74,,,1.67,1.54,0.83,0.34,2.70,,,2.50,2.15,1.62,1.16,0.64,,,0.67,0.72,0.51,0.29,,,,,,,0.13,1.5,1459.4,135.8,15.9,2.7,3.2,6.2,7.0,58.0,
Cherokee,Cherokee,37.19897,-94.98093,42,1,10,11/26/2019 0:00,2.5,0.1,,,,silt loam,1.29,2.58,0.50,0.47,0.45,0.46,0.44,0.45,0.43,0.41,0.10,0.19,0.01,0.46,0.01,0.01,1.56,1.77,,,1.77,1.78,1.23,0.40,2.93,,,2.63,2.53,2.28,1.46,0.61,,,0.67,0.70,0.54,0.27,,,,,,,0.11,1.4,1430.1,136.0,19.9,2.4,2.7,6.0,6.9,51.9,
Cherokee,Cherokee,37.19897,-94.98093,43,1,20,11/26/2019 0:00,0.8,0.0,,,,silt loam,1.50,2.63,0.43,0.42,0.43,0.41,0.40,0.40,0.38,0.36,0.11,0.14,0.01,0.41,0.01,0.01,1.51,1.90,,,1.80,1.86,1.11,0.43,2.80,,,2.36,2.58,1.80,1.18,0.68,,,0.76,0.72,0.61,0.37,,,,,,,0.07,1.0,1443.3,102.1,22.2,1.9,2.1,6.7,7.1,45.7,soil sample did not saturate and appeared impermeable to water after a week in permeameter
